time_s,omega_rad_s,theta_rad,theta_deg
0.0,2.1113009999999095,1.7453292519943295,100.0
0.01,2.102377885445373,1.724260857567103,98.79286991820298
0.02,2.093529872906035,1.703281318775346,97.59083088930431
0.03,2.08475601821114,1.68238988931976,96.39384015350394
0.04,2.076055392934878,1.6615858322640298,95.20185548746124
0.05,2.0674270841005455,1.6408684198788526,94.01483519535853
0.06,2.0588701938317118,1.6202369334891913,92.83273810014933
0.07,2.0503838390603693,1.599690663324731,91.6555235349902
0.08,2.041967151222901,1.5792289083733146,90.48315133484313
0.09,2.0336192759447553,1.5588509762374763,89.31558182825557
0.1,2.0253393727779145,1.538556182993863,88.15277582930591
0.11,2.017126614896154,1.5183438530554927,86.99469462971138
0.12,2.0089801888348204,1.4982133190368379,85.84129999109793
0.13,2.0008992942165675,1.478163921621581,84.6925541374232
0.14,1.992883143483818,1.4581950094330791,83.5484197475547
0.15,1.9849309616556183,1.438305938907382,82.40885994799422
0.16,1.977041986063416,1.4184960741687869,81.27383830574769
0.17,1.9692154661180596,1.3987647869078794,80.14331882133745
0.18,1.9614506630733375,1.3791114562619224,79.01726592194899
0.19,1.953746849777749,1.359535468697667,77.89564445471656
0.2,1.946103310463369,1.3400362178964615,76.7784196801404
0.21,1.9385193405222494,1.3206131046415335,75.66555726562842
0.22,1.9309942462830019,1.3012655367075072,74.55702327916606
0.23,1.9235273447977494,1.2819929287521035,73.45278418311118
0.24,1.9161179636490209,1.2627947022098696,72.35280682810513
0.25,1.9087654407360073,1.2436702851879444,71.25705844710068
0.26,1.9014691240807404,1.2246191123638608,70.16550664950636
0.27,1.8942283716353694,1.2056406248852802,69.0781194154418
0.28,1.8870425510954383,1.1867342702716261,67.99486509010174
0.29,1.87991103970935,1.1678995023176022,66.91571237822791
0.3,1.8728332241081798,1.1491357809985145,65.84063033868455
0.31,1.8658085001217426,1.130442572377365,64.76958837913512
0.32,1.858836272614627,1.1118193485136831,63.70255625081882
0.33,1.851915955305503,1.0932655873740824,62.639504043425866
0.34,1.8450469706215935,1.074780772744447,61.58040218006607
0.35000000000000003,1.8382287495176652,1.0563643941437506,60.52522141233113
0.36,1.83146073133139,1.0380159467395054,59.473932815450105
0.37,1.8247423636235092,1.0197349312647308,58.42650778353217
0.38,1.8180731020381145,1.0015208539364227,57.3829180248952
0.39,1.811452410140468,0.9833732263755297,56.34313555748074
0.4,1.8048797592882109,0.9652915655283864,55.30713270435248
0.41000000000000003,1.798354628471323,0.9472753935895887,54.27488208927735
0.42,1.7918765042025337,0.9293242379262194,53.24635663238393
0.43,1.7854448803502445,0.9114376310034555,52.221529545900076
0.44,1.7790592580316782,0.893615110311546,51.20037432996907
0.45,1.7727191454792972,0.8758562182939911,50.182864768534614
0.46,1.7664240578960153,0.8581605022771145,49.168974925305534
0.47000000000000003,1.760173517360223,0.8405275144008333,48.15867913978927
0.48,1.7539670526820181,0.8229568115506221,47.15195202339368
0.49,1.7478041992989475,0.8054479552907172,46.14876845559992
0.5,1.7416844991488918,0.7880005117984781,45.149103580201626
0.51,1.7356075005663267,0.770614051799902,44.152932801610184
0.52,1.7295727581669884,0.7532881505062353,43.16023178122283
0.53,1.723579832735019,0.7360223875517253,42.17097643385608
0.54,1.7176282911245726,0.7188163469324274,41.18514292423965
0.55,1.711717706151332,0.7016696169460478,40.20270766356968
0.56,1.7058476564837004,0.6845817901328727,39.22364730612427
0.5700000000000001,1.700017726561254,0.6675524632176479,38.247938745933354
0.58,1.6942275064728434,0.6505812370524775,37.27555911350709
0.59,1.6884765918841853,0.6336677165606923,36.30648577261977
0.6,1.6827645839176686,0.616811510681683,35.34069631714893
0.61,1.6770910890886657,0.6000122323166514,34.37816856796719
0.62,1.6714557191893655,0.5832694982752612,33.418880569885516
0.63,1.6658580912194842,0.566582929223217,32.462810588649766
0.64,1.6602978272892415,0.5499521496306733,31.509937107984715
0.65,1.654774554536887,0.5333767877215426,30.56023882668962
0.66,1.6492879050453528,0.5168564754236314,29.613694655781238
0.67,1.643837515760556,0.5003908483196019,28.670283715684132
0.68,1.6384230284113181,0.4839795455987425,27.729985333467322
0.6900000000000001,1.63304408943086,0.46762221000953164,26.7927790401264
0.7000000000000001,1.6277003498798386,0.4513184878129781,25.858644567910126
0.71,1.6223914653685039,0.4350680287367364,24.92756184769141
0.72,1.6171170959922738,0.4188704859299325,23.999511006379063
0.73,1.6118769062448228,0.402725515918747,23.074472364372852
0.74,1.6066705649541924,0.3866327785627519,22.152426433061816
0.75,1.601497745217672,0.3705919370118926,21.23335391235949
0.76,1.5963581243274503,0.354602657664167,20.317235688279123
0.77,1.591251383701246,0.3386646101240235,19.404052830550036
0.78,1.586177208823436,0.3227774671614001,18.49378659027075
0.79,1.5811352891758383,0.3069409046714037,17.586418397598766
0.8,1.5761253181744075,0.2911546016346525,16.68192985947837
0.81,1.5711469931116004,0.27541824007822246,15.780302757403007
0.8200000000000001,1.56620001508863,0.2597315050372213,14.881519045213663
0.8300000000000001,1.5612840889590633,0.24409408451698283,13.98556084693273
0.84,1.5563989232712219,0.2285056694558314,13.092410454630585
0.85,1.5515442302127274,0.21296595368841165,12.202050326324535
0.86,1.546719725541947,0.19747463390963826,11.314463083913283
0.87,1.5419251285532654,0.1820314096391622,10.429631511141006
0.88,1.5371601619987059,0.16663598318640235,9.547538551593803
0.89,1.5324245520529547,0.15128805961614405,8.668167306728643
