time_s,omega_rad_s,theta_rad,theta_deg
0.0,2.111301,1.7453292519943295,100.0
0.01,2.111299775445775,1.724216248116047,98.79031398493107
0.02,2.111298550892261,1.7031032564872635,97.58062867170673
0.03,2.1112973263394563,1.6819902770998962,96.37094405986389
0.04,2.111296101787362,1.6608773099579865,95.16126014963409
0.05,2.111294877235978,1.6397643550615344,93.95157694101731
0.06,2.1112936526853043,1.6186514124145812,92.74189443424513
0.07,2.111292428135341,1.5975384820090441,91.53221262885442
0.08,2.111291203586088,1.5764255638530063,90.32253152530832
0.09,2.111289979037545,1.5553126579383845,89.1128511231437
0.1,2.111288754489712,1.53419976426922,87.90317142259211
0.11,2.1112875299425897,1.5130868828495547,86.6934924238851
0.12,2.1112863053961775,1.4919740136713058,85.48381412655961
0.13,2.1112850808504753,1.4708611567385141,84.27413653084713
0.14,2.1112838563054837,1.4497483120552217,83.06445963697925
0.15,2.111282631761202,1.4286354796133454,81.85478344449285
0.16,2.1112814072176307,1.4075226594209678,80.64510795385104
0.17,2.11128018267477,1.3864098514700067,79.43543316459072
0.18,2.1112789581326186,1.365297055764503,78.22575907694342
0.19,2.1112777335911783,1.3441842723084985,77.01608569114073
0.2,2.1112765090504477,1.32307150109391,75.80641300671952
0.21,2.1112752845104277,1.3019587421247791,74.59674102391135
0.22,2.1112740599711177,1.2808459954051472,73.38706974294777
0.23,2.1112728354325183,1.2597332609269314,72.17739916336566
0.24,2.1112716108946286,1.2386205386941733,70.9677292853966
0.25,2.11127038635745,1.217507828710914,69.75806010927212
0.26,2.1112691618209807,1.196395130969071,68.54839163452914
0.27,2.1112679372852217,1.1752824454726856,67.33872386139919
0.28,2.111266712750173,1.1541697722217579,66.12905678988228
0.29,2.111265488215835,1.1330571112162877,64.91939041997841
0.3,2.111264263682207,1.1119444624562749,63.70972475168757
0.31,2.1112630391492893,1.0908318259457612,62.500059785241326
0.32,2.1112618146170816,1.0697192016766637,61.29039552017657
0.33,2.111260590085584,1.0486065896530237,60.08073195672483
0.34,2.111259365554797,1.0274939898748414,58.87106909488615
0.35000000000000003,2.11125814102472,1.0063814023421167,57.66140693466051
0.36,2.1112569164953534,0.985268827050808,56.45174547581633
0.37,2.111255691966697,0.9641562640089983,55.242084718816756
0.38,2.1112544674387506,0.9430437132126462,54.03242466343022
0.39,2.111253242911515,0.9219311746617518,52.82276530965672
0.4,2.111252018384989,0.900818648356315,51.61310665749626
0.41000000000000003,2.1112507938591736,0.8797061342922942,50.40344870671728
0.42,2.1112495693340683,0.8585936324777724,49.193791457782886
0.43,2.111248344809673,0.8374811429087083,47.98413491046154
0.44,2.111247120285988,0.8163686655810604,46.77447906452167
0.45,2.111245895763014,0.7952562005029113,45.5648239204264
0.46,2.111244671240749,0.7741437476661785,44.35516947771261
0.47000000000000003,2.111243446719195,0.7530313070749033,43.14551573661185
0.48,2.111242222198351,0.731918878733127,41.93586269735568
0.49,2.111240997678217,0.710806462632767,40.72621035948101
0.5,2.1112397731587937,0.6896940587778644,39.516558723219354
0.51,2.11123854864008,0.6685816671684195,38.306907788570754
0.52,2.111237324122077,0.6474692878044321,37.09725755553519
0.53,2.1112360996047843,0.6263569206859023,35.88760802411265
0.54,2.1112348750882015,0.6052445658128303,34.67795919430316
0.55,2.1112336505723293,0.5841322231852155,33.4683110661067
0.56,2.111232426057167,0.5630198928030585,32.258663639523284
0.5700000000000001,2.111231201542715,0.5419075746623176,31.04901691432135
0.58,2.111229977028973,0.5207952687710757,29.839370890964002
0.59,2.1112287525159417,0.4996829751252916,28.629725569219705
0.6,2.1112275280036203,0.4785706937209233,27.420080948856874
0.61,2.111226303492009,0.4574584245620128,26.210437030107087
0.62,2.1112250789811084,0.43634616765260126,25.000793813201895
0.63,2.1112238544709174,0.4152339229846058,23.79115129767818
0.64,2.111222629961437,0.39412169056206814,22.581509483767515
0.65,2.1112214054526666,0.3730094703849878,21.37186837146987
0.66,2.1112201809446067,0.35189726245336517,20.162227960785273
0.67,2.111218956437257,0.3307850667672001,18.952588251713713
0.68,2.1112177319306173,0.30967288332245135,17.74294924402364
0.6900000000000001,2.111216507424688,0.28856071212720136,16.53331093817815
0.7000000000000001,2.111215282919469,0.2674485531774091,15.323673333945706
0.71,2.1112140584149595,0.24633640646903276,14.114036431094727
0.72,2.1112128339111607,0.22522427200611417,12.904400229856797
0.73,2.111211609408072,0.20411214978865333,11.694764730231913
0.74,2.1112103849056942,0.18300003982069124,10.48512993245161
0.75,2.1112091604040257,0.16188794209414548,9.275495836052798
0.76,2.1112079359030678,0.14077585660901581,8.065862441035463
0.77,2.11120671140282,0.11966378337338512,6.85622974786272
0.78,2.1112054869032826,0.09855172238321197,5.646597756303013
0.79,2.1112042624044554,0.07743967363445492,4.436966466124783
0.8,2.1112030379063382,0.05632763713519706,3.227335877791159
0.81,2.111201813408931,0.03521561287735531,2.017705990839012
0.8200000000000001,2.1112005889122347,0.014103600864971089,0.8080768054999007
0.8300000000000001,2.111199364416248,0.0,0.0
